n	n*n	#proc	run	time [s]	distance	#visited	time/node
4096	16777216	6	20	0.79758	6500.58	6926948	1.15142e-07
4096	16777216	6	21	0.86098	6502.67	6984116	1.23277e-07
4096	16777216	6	22	0.797027	6502.71	6952971	1.14631e-07
4096	16777216	6	23	0.820896	6499.86	6938166	1.18316e-07
4096	16777216	6	24	0.825503	6497.94	6928951	1.19138e-07
4096	16777216	6	25	0.851047	6498.73	6890095	1.23517e-07
4096	16777216	6	26	0.792171	6500.71	6903226	1.14754e-07
4096	16777216	6	27	0.843301	6496.61	6876890	1.22628e-07
4096	16777216	6	28	0.794428	6498.7	6902190	1.15098e-07
4096	16777216	6	29	0.860962	6500.67	6929668	1.24243e-07
4096	16777216	6	30	0.817843	6498.71	6916518	1.18245e-07
4096	16777216	6	31	0.820908	6499.55	6928015	1.18491e-07
4096	16777216	6	32	0.813217	6496.15	6880846	1.18186e-07
4096	16777216	6	33	0.856353	6501.77	6962866	1.22989e-07
4096	16777216	6	34	0.817227	6500.65	6932686	1.1788e-07
4096	16777216	6	35	0.819027	6500.42	6935937	1.18085e-07
4096	16777216	6	36	0.823672	6498.41	6900413	1.19366e-07
4096	16777216	6	37	0.844891	6498.73	6870921	1.22966e-07
4096	16777216	6	38	0.798483	6504.4	6983002	1.14347e-07
4096	16777216	6	39	0.797237	6501.41	6962837	1.14499e-07
4096	16777216	6	40	0.821757	6499.1	6928040	1.18613e-07
4096	16777216	6	41	0.862202	6500.68	6934317	1.24338e-07
4096	16777216	6	42	0.814762	6496.69	6876376	1.18487e-07
4096	16777216	6	43	0.826143	6502.73	6982673	1.18313e-07
4096	16777216	6	44	0.794887	6498.64	6932216	1.14666e-07
4096	16777216	6	45	0.844543	6499.12	6911956	1.22186e-07
4096	16777216	6	46	0.810742	6495.52	6850478	1.18348e-07
4096	16777216	6	47	0.796225	6501.56	6943694	1.14669e-07
4096	16777216	6	48	0.795421	6500.63	6916704	1.15e-07
4096	16777216	6	49	0.820738	6501.77	6949915	1.18093e-07
4096	16777216	7	0	0.775026	6497.68	6882097	1.12615e-07
4096	16777216	7	1	0.744361	6497.6	6917452	1.07606e-07
4096	16777216	7	2	0.783851	6501.7	6938333	1.12974e-07
4096	16777216	7	3	0.74383	6498.36	6848497	1.08612e-07
4096	16777216	7	4	0.784633	6501.76	6951590	1.12871e-07
4096	16777216	7	5	0.750421	6499.59	6945758	1.0804e-07
4096	16777216	7	6	0.788077	6504.69	6981592	1.12879e-07
4096	16777216	7	7	0.744566	6499.29	6922452	1.07558e-07
4096	16777216	7	8	0.753361	6500.73	6934847	1.08634e-07
4096	16777216	7	9	0.779504	6498.42	6923336	1.12591e-07
4096	16777216	7	10	0.788019	6500.41	6919829	1.13878e-07
4096	16777216	7	11	0.73941	6499.16	6884708	1.07399e-07
4096	16777216	7	12	0.782364	6499.15	6946593	1.12626e-07
4096	16777216	7	13	0.790638	6495.69	6848650	1.15444e-07
4096	16777216	7	14	0.748977	6500.31	6951271	1.07747e-07
4096	16777216	7	15	0.748665	6501.38	6948748	1.07741e-07
4096	16777216	7	16	0.746146	6500.76	6942492	1.07475e-07
4096	16777216	7	17	0.785461	6501.41	6968109	1.12722e-07
4096	16777216	7	18	0.742712	6499.76	6919116	1.07342e-07
4096	16777216	7	19	0.777856	6497.39	6922023	1.12374e-07
4096	16777216	7	20	0.795617	6504.46	6988731	1.13843e-07
4096	16777216	7	21	0.743277	6498.45	6912176	1.07532e-07
4096	16777216	7	22	0.739163	6498.17	6887415	1.07321e-07
4096	16777216	7	23	0.740756	6500.43	6911010	1.07185e-07
4096	16777216	7	24	0.743548	6500.47	6922553	1.0741e-07
4096	16777216	7	25	0.776969	6498.79	6929397	1.12126e-07
4096	16777216	7	26	0.744504	6502.74	6951193	1.07104e-07
4096	16777216	7	27	0.789607	6499.76	6895222	1.14515e-07
4096	16777216	7	28	0.784617	6500.23	6953364	1.1284e-07
4096	16777216	7	29	0.788772	6502.57	6972090	1.13133e-07
4096	16777216	7	30	0.779822	6498.67	6903505	1.1296e-07
4096	16777216	7	31	0.748215	6502.61	6943240	1.07762e-07
4096	16777216	7	32	0.741955	6495.48	6844073	1.08408e-07
4096	16777216	7	33	0.786747	6502.75	6956208	1.131e-07
4096	16777216	7	34	0.750555	6501.61	6988128	1.07404e-07
4096	16777216	7	35	0.747191	6500	6964350	1.07288e-07
4096	16777216	7	36	0.746163	6500.7	6969864	1.07056e-07
4096	16777216	7	37	0.750947	6501.72	6948928	1.08067e-07
4096	16777216	7	38	0.778279	6499.53	6917427	1.1251e-07
4096	16777216	7	39	0.748157	6498.69	6947720	1.07684e-07
4096	16777216	7	40	0.774384	6498.63	6898843	1.12248e-07
4096	16777216	7	41	0.743581	6499.74	6918643	1.07475e-07
4096	16777216	7	42	0.735457	6495.61	6836759	1.07574e-07
4096	16777216	7	43	0.737488	6496.44	6858859	1.07523e-07
4096	16777216	7	44	0.748089	6500.55	6906355	1.08319e-07
4096	16777216	7	45	0.784857	6499.65	6929872	1.13257e-07
4096	16777216	7	46	0.78263	6500.66	6952496	1.12568e-07
4096	16777216	7	47	0.738336	6496.39	6868579	1.07495e-07
4096	16777216	7	48	0.748849	6501.43	6962650	1.07552e-07
4096	16777216	7	49	0.748295	6500.65	6955832	1.07578e-07
4096	16777216	8	0	0.766006	6500.17	6923527	1.10638e-07
4096	16777216	8	1	0.833669	6500.43	6942525	1.20082e-07
4096	16777216	8	2	0.754791	6496.66	6853088	1.10139e-07
4096	16777216	8	3	0.773945	6503.59	6968078	1.1107e-07
4096	16777216	8	4	0.714534	6499.69	6944327	1.02895e-07
4096	16777216	8	5	0.709961	6500.69	6916975	1.0264e-07
4096	16777216	8	6	0.723429	6499.47	6933831	1.04333e-07
4096	16777216	8	7	0.808794	6500.74	6911426	1.17023e-07
4096	16777216	8	8	0.71071	6498.41	6857797	1.03635e-07
4096	16777216	8	9	0.797957	6497.75	6833309	1.16775e-07
4096	16777216	8	10	0.761812	6498.94	6941670	1.09745e-07
4096	16777216	8	11	0.799315	6499.55	6893072	1.15959e-07
4096	16777216	8	12	0.764676	6500.67	6938178	1.10213e-07
4096	16777216	8	13	0.777146	6501.39	6973846	1.11437e-07
4096	16777216	8	14	0.718822	6501.41	6949235	1.03439e-07
4096	16777216	8	15	0.716245	6503.7	6964539	1.02842e-07
4096	16777216	8	16	0.699701	6499.72	6888671	1.01573e-07
4096	16777216	8	17	0.812395	6501.77	6943867	1.16995e-07
4096	16777216	8	18	0.76241	6501.29	6946791	1.0975e-07
4096	16777216	8	19	0.814845	6502.75	6969577	1.16915e-07
4096	16777216	8	20	0.71599	6498.73	6913399	1.03566e-07
4096	16777216	8	21	0.797434	6499.66	6883480	1.15848e-07
4096	16777216	8	22	0.711951	6499.16	6926538	1.02786e-07
4096	16777216	8	23	0.766322	6503.65	6962943	1.10057e-07
4096	16777216	8	24	0.760303	6500.74	6929803	1.09715e-07
4096	16777216	8	25	0.809923	6497.14	6862276	1.18025e-07
4096	16777216	8	26	0.762048	6500.11	6923103	1.10073e-07
4096	16777216	8	27	0.809739	6501.67	6915657	1.17088e-07
4096	16777216	8	28	0.708575	6500.68	6924302	1.02332e-07
4096	16777216	8	29	0.714979	6502.73	6958331	1.02752e-07
4096	16777216	8	30	0.780173	6504.69	6992815	1.11568e-07
4096	16777216	8	31	0.711861	6498.46	6863680	1.03714e-07
4096	16777216	8	32	0.756845	6500.76	6902180	1.09653e-07
4096	16777216	8	33	0.80626	6500.76	6956534	1.159e-07
4096	16777216	8	34	0.716607	6501.75	6983111	1.0262e-07
4096	16777216	8	35	0.776025	6501.73	6935973	1.11884e-07
4096	16777216	8	36	0.764712	6501.57	6964667	1.09799e-07
4096	16777216	8	37	0.813073	6502.59	6975373	1.16563e-07
4096	16777216	8	38	0.771752	6504.12	6986855	1.10458e-07
4096	16777216	8	39	0.808165	6503.21	6977663	1.15822e-07
4096	16777216	8	40	0.77956	6496.95	6918571	1.12676e-07
4096	16777216	8	41	0.794717	6495.34	6794143	1.16971e-07
4096	16777216	8	42	0.777114	6502.4	6969131	1.11508e-07
4096	16777216	8	43	0.807751	6499.83	6930740	1.16546e-07
4096	16777216	8	44	0.714622	6503.52	6964246	1.02613e-07
4096	16777216	8	45	0.799895	6500.76	6903498	1.15868e-07
4096	16777216	8	46	0.758593	6497.69	6874042	1.10356e-07
4096	16777216	8	47	0.815228	6497.68	6862440	1.18796e-07
4096	16777216	8	48	0.723911	6501.68	6971291	1.03842e-07
4096	16777216	8	49	0.806079	6499.53	6903978	1.16756e-07
